Testcase,System Time,RDTSC,Elapsed Time (sec),CPU Utilization(%),CPU Frequency_0(MHz),CPU Min Frequency_0(MHz),CPU Max Frequency_0(MHz),CPU Requsted Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,CPU Min Temperature_0(C),CPU Max Temperature_0(C),DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Requsted Frequency(MHz)FormattableUtilsTest#testDefaultAppend,"15:10:34:721","41279523330147","   0.104","  18.777"," 2659"," 1200"," 3300"," 3800","   8.721","   0.903","   0.251","   5.022","   0.520","   0.145"," 71","0"," 64"," 75","  70.513","  64.000","  17.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:879","41293818412647","   7.262","  33.273"," 3288"," 1700"," 3300"," 3800","  21.395"," 162.058","  45.016","  17.514"," 132.649","  36.847"," 90","0"," 77"," 93","  87.540","5422.000","1506.111","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:41:980","41294020104319","   7.363","  33.038"," 3267","  700"," 3300"," 3800","  20.301"," 164.109","  45.586","  16.322"," 134.297","  37.305"," 92","0"," 79"," 92","  87.047","5501.000","1528.056","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:42:082","41294222281837","   7.465","  37.405"," 3226","  700"," 3300"," 3800","  21.011"," 166.236","  46.177","  16.972"," 136.016","  37.782"," 91","0"," 78"," 93","  86.729","5579.000","1549.722","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:42:185","41294427949661","   7.568","  47.381"," 2922","  700"," 3300"," 3800","  23.681"," 168.675","  46.854","  19.419"," 138.016","  38.338"," 95","0"," 79"," 95","  88.652","5658.000","1571.667","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:42:290","41294638446851","   7.673","  26.375"," 3174","  700"," 3300"," 3785","  15.570"," 170.316","  47.310","  11.448"," 139.223","  38.673"," 79","0"," 75"," 96","  87.300","5733.000","1592.500","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:47:532","41305105245535","   0.105","   8.366","  916","  700"," 1200","  927","   2.854","   0.301","   0.084","   0.589","   0.062","   0.017"," 69","0"," 63"," 68","  65.701","  63.000","  17.500","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:47:645","41305332206851","   0.219","  18.114"," 2537","  700"," 3300"," 2818","   9.226","   1.350","   0.375","   6.116","   0.757","   0.210"," 76","0"," 63"," 80","  69.722"," 126.000","  35.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:47:746","41305532976137","   0.320","  21.687"," 3193"," 2300"," 3300"," 3776","  13.626","   2.720","   0.755","  10.187","   1.781","   0.495"," 78","0"," 68"," 84","  75.592"," 194.000","  53.889","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:47:850","41305741114745","   0.424","  27.074"," 3246","  700"," 3300"," 3800","  16.839","   4.475","   1.243","  13.150","   3.152","   0.876"," 80","0"," 68"," 88","  78.780"," 262.000","  72.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:47:952","41305944034429","   0.525","  39.333"," 3143","  700"," 3300"," 3798","  22.139","   6.725","   1.868","  17.865","   4.968","   1.380"," 87","0"," 71"," 88","  81.509"," 333.000","  92.500","  28.000","  500","  500"
FormattableUtilsTest#testDefaultAppend,"15:10:48:054","41306147921809","   0.628","  48.874"," 3289"," 2200"," 3300"," 3797","  26.690","   9.450","   2.625","  21.467","   7.160","   1.989"," 92","0"," 74"," 93","  86.295"," 407.000"," 113.056","  28.000","  500","  500"
FormattableUtilsTest#testDefaultAppend,"15:10:48:154","41306348370625","   0.728","  60.769"," 3129","  700"," 3300"," 3800","  27.057","  12.166","   3.379","  21.648","   9.333","   2.592"," 91","0"," 78"," 94","  87.777"," 485.000"," 134.722","  28.000","  500","  500"
FormattableUtilsTest#testDefaultAppend,"15:10:48:258","41306556143041","   0.832","  47.829"," 3049"," 2200"," 3300"," 3800","  22.470","  14.504","   4.029","  17.056","  11.107","   3.085"," 87","0"," 78"," 92","  84.885"," 563.000"," 156.389","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:48:359","41306756327249","   0.932","  67.225"," 3142"," 2100"," 3300"," 3800","  28.063","  17.318","   4.810","  22.962","  13.409","   3.725"," 94","0"," 79"," 96","  88.677"," 642.000"," 178.333","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:48:459","41306956592671","   1.033","  42.036"," 3290"," 2000"," 3300"," 3800","  24.593","  19.784","   5.496","  20.549","  15.470","   4.297"," 95","0"," 80"," 96","  89.368"," 722.000"," 200.556","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:48:563","41307164330773","   1.137","  34.698"," 3289"," 2200"," 3300"," 3799","  21.760","  22.048","   6.124","  17.842","  17.327","   4.813"," 89","0"," 77"," 96","  88.558"," 799.000"," 221.944","  28.000","    0","  300"
