TC,LOC,SC,E
org.apache.commons.configuration2.tree.TestUnionCombiner#testLists,8,8,233.866974
org.apache.commons.configuration2.TestAbstractConfiguration#testGetKeys,12,3,198.194916
org.apache.commons.configuration2.tree.TestImmutableNode#testGetChildrenByName,8,9,213.663391
org.apache.commons.configuration2.TestPropertiesConfiguration#testClearFooterComment,5,0,229.076721
org.apache.commons.configuration2.TestPropertiesConfiguration#testSave,11,0,238.696152
org.apache.commons.configuration2.tree.TestInMemoryNodeModelReferences#testMergeRootWithValue,7,0,233.257248
org.apache.commons.configuration2.tree.TestNodeNameMatchers#testEqualsNoMatch,5,3,212.145737
org.apache.commons.configuration2.TestXMLConfiguration#testAddObjectProperty,4,0,227.766479
org.apache.commons.configuration2.tree.xpath.TestXPathExpressionEngine#testQueryAttributeExpression,8,5,238.044815
org.apache.commons.configuration2.TestCombinedConfiguration#testConcurrentAccess,36,0,249.434387
org.apache.commons.configuration2.builder.TestFileBasedConfigurationBuilder#testFileBasedConfigurationBuilderWithHomeDirectoryLocationStrategy,11,1,233.977051
org.apache.commons.configuration2.TestPropertiesConfigurationLayout#testSetLineSeparatorInComments,8,0,215.252274
org.apache.commons.configuration2.builder.combined.TestBaseConfigurationBuilderProvider#testGetParameterClassesModify,5,3,214.371246
org.apache.commons.configuration2.TestPropertiesConfiguration#testSlashEscaping,7,0,227.748032
org.apache.commons.configuration2.beanutils.TestXMLBeanDeclaration#testGetNestedBeanDeclarationsFactoryMethod,14,0,209.460571
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testGetNodeModel,10,0,217.477539
org.apache.commons.configuration2.builder.TestBasicConfigurationBuilder#testSetParameters,8,0,213.112244
org.apache.commons.configuration2.builder.combined.TestReloadingMultiFileConfigurationBuilder#testCreateManagedBuilder,6,0,224.763153
org.apache.commons.configuration2.TestINIConfiguration#testGlobalSectionNodeHandlerGetChildrenByName,6,0,212.68158
org.apache.commons.configuration2.spring.TestConfigurationPropertiesFactoryBean#testAfterPropertiesSet,3,0,212.491379
org.apache.commons.configuration2.TestJSONConfiguration#testCopyConstructor,6,2,244.279938
org.apache.commons.configuration2.convert.TestPropertyConverter#testToPathFromString,3,2,215.44339
org.apache.commons.configuration2.reloading.TestPeriodicReloadingTrigger#testInitNoController,3,1,231.066101
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testInterpolationOverMultipleSources,10,0,245.20459
org.apache.commons.configuration2.TestCompositeConfiguration#testAddRemoveConfigurations,12,15,238.317276
org.apache.commons.configuration2.TestCompositeConfiguration#testSubsetCanResolve,9,5,238.275909
org.apache.commons.configuration2.interpol.TestConfigurationInterpolator#testFromSpecificationNull,3,1,216.232254
org.apache.commons.configuration2.TestMapConfiguration#testGetPropertyTrimDisabled,6,4,209.9814
org.apache.commons.configuration2.interpol.TestConfigurationInterpolator#testInterpolateEmptyVariable,4,2,214.371964
org.apache.commons.configuration2.tree.TestUnionCombiner#testAttributes,5,4,229.580154
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testInterpolationSubset,3,0,210.536499
org.apache.commons.configuration2.builder.combined.TestBaseConfigurationBuilderProvider#testGetBuilderNotReloading,4,1,240.742676
org.apache.commons.configuration2.TestCombinedConfiguration#testConfigurationsAt,3,0,234.334808
org.apache.commons.configuration2.TestJNDIConfiguration#testIsEmptyError,4,0,247.140182
org.apache.commons.configuration2.TestPropertiesConfiguration#testSetFooterSynchronized,6,0,230.276215
org.apache.commons.configuration2.TestCombinedConfiguration#testGetSourceNonHierarchical,4,0,236.493073
org.apache.commons.configuration2.builder.TestXMLBuilderParametersImpl#testInheritFrom,14,11,236.467728
org.apache.commons.configuration2.convert.TestDefaultConversionHandler#testToNoInterpolator,4,2,210.994781
org.apache.commons.configuration2.builder.TestXMLBuilderParametersImpl#testSetSystemID,5,2,220.694168
org.apache.commons.configuration2.TestINIConfiguration#testListDelimiterHandling,10,0,217.912003
org.apache.commons.configuration2.event.TestEventSource#testRemoveListenerInFireEvent,14,0,196.982864
org.apache.commons.configuration2.builder.TestFileBasedConfigurationBuilder#testSave,8,6,236.637115
org.apache.commons.configuration2.TestBaseConfiguration#testGetLongUnknown,3,0,212.720016
org.apache.commons.configuration2.TestINIConfiguration#testLineContinuationComment,4,0,214.30777
org.apache.commons.configuration2.tree.TestNodeTreeWalker#testWalkDFS,6,0,198.263062
org.apache.commons.configuration2.TestXMLConfiguration#testAutoSaveWithSubSubnodeConfig,15,0,240.435516
org.apache.commons.configuration2.event.TestEventListenerList#testRemoveEventListenerExisting,7,0,214.033981
org.apache.commons.configuration2.convert.TestPropertyConverter#testToCharFailed,4,1,208.464172
org.apache.commons.configuration2.TestConfigurationUtils#testToString,13,0,216.292007
org.apache.commons.configuration2.plist.TestPropertyListConfiguration#testSaveEmptyDictionary,9,5,226.615128
org.apache.commons.configuration2.TestDataConfiguration#testGetDoubleArray,15,24,220.095444
org.apache.commons.configuration2.beanutils.TestXMLBeanDeclaration#testGetBeanFactoryName,6,0,216.156509
org.apache.commons.configuration2.TestAbstractConfigurationBasicFeatures#testGetArrayUnknownWithDefault,5,0,220.658875
org.apache.commons.configuration2.TestPropertiesConfiguration#testSetIOFactoryReader,17,0,235.619919
org.apache.commons.configuration2.TestPropertiesConfiguration#testLineSeparator,11,0,227.877518
org.apache.commons.configuration2.TestDataConfiguration#testConversionExceptionCause,4,0,216.514664
org.apache.commons.configuration2.builder.combined.TestConfigurationDeclaration#testConfigurationDeclarationGetAttributes,26,11,207.495224
org.apache.commons.configuration2.event.TestEventListenerList#testGetEventListenerRegistrationsForSuperType,13,0,230.172318
