TC,LOC,SC,E
org.jsoup.parser.HtmlParserTest#handlesSolidusAtAttributeEnd,5,0,116.876968
org.jsoup.nodes.FormElementTest#createsFormData,13,15,119.938904
org.jsoup.select.ElementsTest#hasAbsAttr,9,6,118.71347
org.jsoup.nodes.FormElementTest#formDataUsesFirstAttribute,6,4,121.269241
org.jsoup.helper.DataUtilTest#generatesMimeBoundaries,7,3,116.391098
org.jsoup.parser.HtmlParserTest#tracksLimitedErrorsWhenRequested,10,0,116.880737
org.jsoup.integration.ParseTest#testNytArticle,6,0,108.896713
org.jsoup.safety.SafelistTest#testCopyConstructor_noSideEffectOnAttributes,6,6,111.389175
org.jsoup.parser.HtmlParserTest#handlesXmlDeclAndCommentsBeforeDoctype,6,0,120.11731
org.jsoup.select.SelectorTest#nthLastChildWithNoParent,5,2,120.954742
org.jsoup.nodes.EntitiesTest#unescapeMultiChars,8,6,109.893066
org.jsoup.safety.CleanerTest#testRemoveAttributes,5,1,113.768616
org.jsoup.helper.DataUtilTest#discardsSpuriousByteOrderMark,5,1,114.238266
org.jsoup.parser.XmlTreeBuilderTest#testCreatesValidProlog,6,1,114.626389
org.jsoup.nodes.ElementTest#testClosest,12,13,119.955933
org.jsoup.select.ElementsTest#forms,11,13,115.723801
org.jsoup.nodes.PositionTest#tracksPosition,44,0,109.700577
org.jsoup.integration.FuzzFixesTest#testHtmlParse,4,0,157.318649
org.jsoup.helper.DataUtilTest#handlesUnlimitedRead,8,5,108.545441
org.jsoup.select.QueryParserTest#exceptOnNullSelector,3,1,113.140869
org.jsoup.helper.W3CDomTest#convertsGoogle,18,14,119.527939
org.jsoup.nodes.ElementTest#childNodesAccessorDoesNotVivify,12,16,114.134827
org.jsoup.nodes.DocumentTest#testLocationFromString,4,2,115.491714
org.jsoup.nodes.ElementTest#moveChildren,8,5,121.976334
org.jsoup.select.QueryParserTest#structuralEvaluatorsToString,5,5,114.924683
org.jsoup.parser.HtmlParserTest#preservesSpaceInTextArea,9,0,122.665161
org.jsoup.nodes.ElementTest#testNotActuallyAReparent,16,9,120.216049
org.jsoup.parser.TokeniserStateTest#nullInTag,4,1,117.292603
org.jsoup.nodes.ElementTest#textnodeInBlockIndent,5,2,122.605179
org.jsoup.integration.UrlConnectTest#handles201Created,4,0,114.831131
org.jsoup.integration.ConnectTest#bodyAndBytesAvailableBeforeParse,9,0,122.122192
org.jsoup.nodes.AttributesTest#testBooleans,5,2,117.390305
org.jsoup.parser.XmlTreeBuilderTest#normalizesDiscordantTags,5,1,118.866623
org.jsoup.nodes.AttributesTest#cloneAttributes,11,14,108.502075
org.jsoup.nodes.DocumentTypeTest#outerHtmlGeneration,13,9,114.765289
org.jsoup.integration.UrlConnectTest#followsNewTempRedirect,6,0,108.513489
org.jsoup.nodes.ElementTest#testFormatHtml,4,2,116.248703
org.jsoup.nodes.ElementTest#testGetTextNodes,9,11,113.722626
org.jsoup.parser.HtmlParserTest#selfClosingVoidIsNotAnError,9,0,122.05452
org.jsoup.helper.HttpConnectionTest#supportsInternationalDomainNames,9,6,110.473953
org.jsoup.parser.HtmlParserTest#characterReaderBuffer,9,0,115.371048
org.jsoup.parser.HtmlParserTest#handlesKnownEmptyTitle,5,0,123.435242
org.jsoup.nodes.NodeTest#forEachNode,15,8,115.112793
org.jsoup.nodes.NodeTest#clonedNodesHaveOwnerDocsAndIndependentSettings,18,16,111.937805
org.jsoup.parser.HtmlParserTest#testHeaderContents,4,0,122.346619
org.jsoup.parser.HtmlParserTest#handlesManyChildren,10,0,119.934067
org.jsoup.nodes.ElementTest#divAInlineable,5,2,111.641891
org.jsoup.parser.TokenQueueTest#testQuotedPattern,6,6,113.013336
org.jsoup.nodes.ElementTest#testIndentLevel,21,14,115.493256
org.jsoup.nodes.ElementTest#classNamesAndAttributeNameIsCaseInsensitive,32,24,112.708847
org.jsoup.nodes.EntitiesTest#escapesGtInXmlAttributesButNotInHtml,9,2,108.433395
org.jsoup.select.CssTest#nthLastChild_simple,5,0,112.862015
org.jsoup.parser.TokeniserStateTest#plaintext,4,1,114.718002
org.jsoup.helper.HttpConnectionTest#throwsExceptionOnBodyAsBytesWithoutExecute,7,3,118.970657
org.jsoup.parser.CharacterReaderTest#unconsume,25,28,116.555115
org.jsoup.integration.ConnectTest#handlesEmptyRedirect,11,0,124.55365
org.jsoup.select.ElementsTest#after,5,4,119.055405
org.jsoup.nodes.ElementTest#appendChildren,8,4,114.453262
org.jsoup.parser.HtmlParserTest#testFarsi,5,0,120.072083
org.jsoup.helper.HttpConnectionTest#testMalformedException,11,5,115.506866
org.jsoup.nodes.ElementTest#testGetElementsWithAttribute,9,9,114.476593
org.jsoup.parser.HtmlTreeBuilderStateTest#nestedAnchorElements01,5,1,117.392899
org.jsoup.parser.XmlTreeBuilderTest#testCommentAndDocType,6,2,117.700699
org.jsoup.select.SelectorTest#testByClassCaseInsensitive,8,4,123.339722
org.jsoup.parser.HtmlParserTest#createsDocumentStructure,15,0,120.437424
org.jsoup.select.QueryParserTest#exceptOnEmptySelector,3,1,124.876312
org.jsoup.parser.HtmlParserTest#testAFlowContents,4,0,118.933777
org.jsoup.parser.HtmlParserTest#handlesSpanInTbody,6,0,121.590439
org.jsoup.nodes.ElementTest#testRelativeIdnUrls,12,3,118.926331
org.jsoup.internal.StringUtilTest#isWhitespace,10,8,108.433075
org.jsoup.select.SelectorTest#notAdjacent,6,2,111.713394
org.jsoup.select.SelectorTest#html_mixed_case_wildcard_name,4,2,122.861862
org.jsoup.nodes.ElementTest#insertChildrenAsCopy,11,12,118.153549
org.jsoup.integration.UrlConnectTest#ignores500tExceptionIfSoConfigured,8,0,106.310944
org.jsoup.nodes.EntitiesTest#escapedSupplementary,9,4,112.143631
org.jsoup.integration.ConnectTest#fetchHandlesXmlAsHtmlWhenParserSet,9,0,118.593155
org.jsoup.nodes.PositionTest#tracksFromXmlFetch,8,0,115.349258
org.jsoup.select.SelectorTest#selectFirstLevelChildrenOnly,10,5,119.01239
org.jsoup.integration.ParseTest#testBrokenHtml5CharsetWithASingleDoubleQuote,5,0,126.131851
org.jsoup.parser.TokeniserStateTest#testBeforeTagName,8,2,115.483704
org.jsoup.select.XpathTest#supportsXpath,8,0,116.535721
org.jsoup.nodes.AttributesTest#testBoolean,12,8,106.083008
org.jsoup.nodes.ElementTest#testClone,17,21,115.061737
org.jsoup.integration.UrlConnectTest#testSNIFail,3,0,112.837982
org.jsoup.parser.CharacterReaderTest#advance,6,6,108.351654
org.jsoup.parser.HtmlParserTest#testNoImagesInNoScriptInHead,4,0,121.144043
org.jsoup.nodes.CommentTest#getData,3,2,116.297195
org.jsoup.nodes.ElementTest#testGetElementById,11,9,120.05542
org.jsoup.nodes.TextNodeTest#testBlank,12,7,112.10733
org.jsoup.helper.W3CDomTest#xmlInputDocMaintainsHtmlAttributeNames,10,5,109.986313
org.jsoup.parser.HtmlParserTest#handlesNullInData,4,0,123.26326
org.jsoup.parser.TagTest#trims,5,2,108.348587
org.jsoup.nodes.LeafNodeTest#doesNotGetAttributesTooEasily,29,19,113.406509
org.jsoup.nodes.DocumentTest#DocumentsWithSameContentAreEqual,9,6,110.496109
org.jsoup.select.SelectorTest#parentChildElement,11,7,117.604172
org.jsoup.parser.HtmlParserTest#handlesTagsInTextarea,5,0,112.130753
org.jsoup.parser.ParserTest#testUtf8,5,1,118.93309
org.jsoup.nodes.DocumentTest#setTextPreservesDocumentStructure,7,7,116.403336
org.jsoup.select.SelectorTest#childElements,12,5,117.015244
org.jsoup.nodes.ElementTest#testForEach,12,9,113.753983
org.jsoup.select.SelectorTest#descendant,16,11,114.58197
org.jsoup.nodes.EntitiesTest#caseSensitive,6,5,114.583191
org.jsoup.integration.ConnectTest#getUtf8Bom,6,0,117.07811
org.jsoup.nodes.ElementTest#testChainedRemoveAttributes,7,4,112.762741
org.jsoup.nodes.ElementTest#testNormalisesText,6,2,115.639954
org.jsoup.nodes.ElementTest#textHasSpaceAfterBlockTags,4,2,112.757874
org.jsoup.integration.UrlConnectTest#handlesUnicodeInQuery,6,0,107.81749
org.jsoup.nodes.ElementTest#prettySerializationRoundTrips,9,0,117.143845
org.jsoup.nodes.ElementTest#testPrettyAndOutlineWithEnDashBody,6,2,112.65506
org.jsoup.nodes.EntitiesTest#xhtml,10,16,110.823578
org.jsoup.parser.XmlTreeBuilderTest#preservesCaseByDefault,5,1,108.437531
org.jsoup.select.SelectorTest#generalSiblings,7,3,119.80481
org.jsoup.nodes.ElementTest#testGetElementsWithAttributeDash,6,6,121.908905
org.jsoup.select.SelectorTest#matchText,11,4,118.59288
org.jsoup.helper.HttpConnectionTest#throwsOnOddData,7,3,111.54454
org.jsoup.nodes.NodeTest#absHandlesDotFromIndex,5,2,110.757904
org.jsoup.nodes.ElementTest#doctypeIsPrettyPrinted,16,8,113.406113
org.jsoup.nodes.DocumentTest#testXhtmlReferences,5,5,111.573364
org.jsoup.parser.HtmlParserTest#templateTableRowFragment,11,0,115.105408
org.jsoup.nodes.NodeTest#childNodesCopy,13,6,110.752228
org.jsoup.parser.TagTest#isCaseSensitive,5,2,111.236893
org.jsoup.parser.HtmlParserTest#pTagsGetIndented,5,0,121.21611
org.jsoup.parser.HtmlParserTest#handlesTextAfterData,5,0,119.314667
org.jsoup.parser.HtmlParserTest#handleContentAfterBody,6,0,113.839157
org.jsoup.nodes.ElementTest#prettyPrintScriptsDoesNotGrowOnRepeat,10,2,114.488724
org.jsoup.select.XpathTest#selectAncestorsOnContextElement,9,0,110.776321
org.jsoup.nodes.ElementTest#appendMustCorrectlyMoveChildrenInsideOneParentElement,15,5,121.286301
org.jsoup.nodes.TextNodeTest#testSplitText,11,8,108.362732
org.jsoup.helper.W3CDomTest#testRoundTripDoctype,17,1,122.482559
org.jsoup.nodes.ElementTest#textHasSpaceBetweenDivAndCenterTags,4,2,119.654114
org.jsoup.nodes.NodeTest#unwrap,11,9,113.138992
org.jsoup.nodes.PositionTest#tracksMarkup,18,0,109.113327
org.jsoup.nodes.ElementTest#testBrHasSpaceCaseSensitive,7,8,114.739563
org.jsoup.select.ElementsTest#eachText,16,23,111.043945
org.jsoup.safety.CleanerTest#handlesFramesets,9,7,118.787781
org.jsoup.helper.DataUtilTest#loadsZGzipFile,6,4,119.479431
org.jsoup.select.SelectorTest#mixCombinatorGroup,9,5,114.721451
org.jsoup.integration.ConnectTest#doesGet,8,0,121.670029
org.jsoup.select.SelectorTest#selectFirstWithAnd,5,1,112.070206
org.jsoup.integration.UrlConnectTest#shouldEmptyMetaCharsetCorrectly,5,0,112.689331
org.jsoup.integration.UrlConnectTest#postRedirectsFetchWithGet,6,0,114.238815
org.jsoup.select.CssTest#nthOfType_advanced,12,0,114.547531
org.jsoup.select.QueryParserTest#okOnSpacesForeAndAft,4,5,115.030182
org.jsoup.parser.HtmlParserTest#handlesCdataInScript,11,0,118.274338
org.jsoup.nodes.ElementTest#testRoot,13,9,122.876373
org.jsoup.parser.HtmlParserTest#tagsMustStartWithAscii,17,0,119.569016
org.jsoup.select.ElementsTest#nodesEmpty,4,5,108.970215
org.jsoup.select.QueryParserTest#testOrGetsCorrectPrecedence,13,10,112.128189
org.jsoup.select.SelectorTest#notParas,11,8,117.046432
org.jsoup.select.SelectorTest#testSupportsLeadingCombinator,12,4,120.849609
org.jsoup.parser.HtmlParserTest#handlesMisnestedTagsBP,5,0,122.673309
org.jsoup.nodes.ElementTest#testRemoveBeforeIndex,11,6,121.333908
org.jsoup.nodes.ElementTest#prependChildren,8,4,116.918762
org.jsoup.nodes.ElementTest#moveByAppend,13,17,121.817932
org.jsoup.parser.XmlTreeBuilderTest#caseSensitiveDeclaration,5,1,117.842422
org.jsoup.select.QueryParserTest#testConsumeSubQuery,7,5,112.597473
org.jsoup.parser.HtmlParserTest#convertsImageToImg,5,0,116.452805
org.jsoup.nodes.ElementTest#testWholeText,8,5,121.620697
org.jsoup.parser.TokenQueueTest#chompEscapedBalanced,10,10,112.602249
org.jsoup.parser.XmlTreeBuilderTest#testDoesNotForceSelfClosingKnownTags,6,2,115.742355
org.jsoup.nodes.ElementTest#clonedElementsHaveOwnerDocsAndIndependentSettings,19,18,120.054459
org.jsoup.parser.TokeniserStateTest#testOpeningAngleBracketInsteadOfAttribute,6,2,110.922455
org.jsoup.select.TraversorTest#replaceElement,21,0,114.955246
org.jsoup.select.XpathTest#selectOutsideOfElementTree,11,0,113.059555
org.jsoup.integration.FuzzFixesTest#testXmlParse,4,0,146.948883
org.jsoup.nodes.DocumentTest#testNormalisesStructure,4,1,115.926865
org.jsoup.nodes.ElementTest#testGetElementsWithClass,13,12,115.596909
org.jsoup.parser.HtmlParserTest#fallbackToUtfIfCantEncode,8,0,117.015167
org.jsoup.parser.HtmlParserTest#scriptInDataNode,8,0,120.723419
org.jsoup.parser.HtmlParserTest#handlesUnclosedTitleAtEof,9,0,117.385208
org.jsoup.parser.HtmlParserTest#noImplicitFormForTextAreas,4,0,114.145004
org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankName,3,2,114.772476
org.jsoup.nodes.NodeTest#setBaseUriIsRecursive,8,4,111.30423
org.jsoup.parser.HtmlParserTest#parsesComments,10,0,112.077362
org.jsoup.integration.UrlConnectTest#testUnsafeFail,4,0,110.648773
org.jsoup.nodes.NodeTest#firstAndLastChild,22,14,109.674072
org.jsoup.helper.DataUtilTest#handlesChunkedInputStream,8,4,119.440018
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateIso8859,11,9,119.433426
org.jsoup.select.SelectorTest#xml_mixed_case_wildcard_name,4,2,116.094147
org.jsoup.parser.HtmlParserTest#handlesUnclosedDefinitionLists,9,0,114.759384
org.jsoup.select.XpathTest#canSupplyAlternateFactoryImpl,15,0,117.075226
org.jsoup.parser.TagTest#valueOfChecksNotEmpty,3,1,111.897461
org.jsoup.parser.HtmlParserTest#ignoresContentAfterFrameset,5,0,114.762024
org.jsoup.parser.HtmlParserTest#parseBodyIsIndexNoAttributes,9,0,115.442337
org.jsoup.integration.UrlConnectTest#fetchBaidu,8,0,110.268478
org.jsoup.integration.UrlConnectTest#throwsIfRequestBodyForGet,11,0,108.835831
org.jsoup.select.CssTest#nthLastOfType_simple,5,0,111.607529
org.jsoup.safety.CleanerTest#testCleanJavascriptHref,5,1,116.324005
org.jsoup.nodes.ElementTest#testReparentSeperateNodes,14,10,116.659119
org.jsoup.nodes.ElementTest#testContainerOutput,6,6,121.205566
org.jsoup.integration.ParseTest#testGoogleSearchIpod,9,0,114.050308
org.jsoup.parser.HtmlTreeBuilderStateTest#nestedAnchorElements02,5,1,117.023712
org.jsoup.safety.CleanerTest#testDropsUnknownTags,5,1,120.239807
org.jsoup.helper.DataUtilTest#testQuotedCharset,7,5,115.764099
org.jsoup.parser.HtmlParserTest#handlesUnclosedTitle,8,0,119.672699
org.jsoup.nodes.ElementTest#testAddNewElement,11,10,115.591995
org.jsoup.helper.HttpConnectionTest#cookie,5,5,108.798355
org.jsoup.nodes.DocumentTest#testDocumentTypeGet,7,2,116.570175
org.jsoup.select.SelectorTest#testPseudoBetween,6,3,110.996277
org.jsoup.parser.HtmlParserTest#templateNotInTableRowFragment,11,0,113.719574
org.jsoup.select.SelectorTest#matchTextAttributes,6,3,112.695755
org.jsoup.nodes.TextNodeTest#testWithSupplementaryCharacter,5,2,105.956619
org.jsoup.nodes.ElementTest#testShallowClone,24,26,120.494064
org.jsoup.parser.HtmlParserTest#emptyTdTag,5,0,118.137604
org.jsoup.nodes.AttributesTest#testIterator,16,10,107.680954
org.jsoup.safety.CleanerTest#testRelaxed,5,1,116.766846
org.jsoup.safety.CleanerTest#testDropScript,5,1,119.864471
org.jsoup.select.SelectorTest#html_lowercase_wildcard_name,4,2,112.88739
org.jsoup.parser.HtmlParserTest#testSelectWithOption,6,0,117.816071
org.jsoup.select.SelectorTest#adjacentSiblingsWithId,7,3,116.803207
org.jsoup.parser.TokeniserTest#bufferUpInAttributeVal,19,3,114.734131
org.jsoup.parser.CharacterReaderTest#consumeToAny,10,12,113.758057
org.jsoup.nodes.ElementTest#testSetIndent,5,2,115.262802
org.jsoup.select.SelectorTest#testPseudoCombined,6,3,117.762375
org.jsoup.integration.UrlConnectTest#handlesUt8fInUrl,8,0,109.302826
org.jsoup.parser.HtmlParserTest#handlesUnclosedFormattingElements,7,0,119.491028
org.jsoup.nodes.ElementTest#testShadowElementsAreUpdated,25,27,113.689301
org.jsoup.parser.CharacterReaderTest#countsColumnsOverBufferWhenNoNewlines,12,19,106.131027
org.jsoup.nodes.AttributesTest#testSetKeyConsistency,9,4,112.176254
org.jsoup.safety.CleanerTest#handlesControlCharactersAfterTagName,5,1,119.836182
org.jsoup.parser.HtmlParserTest#noTableDirectInTable,4,0,118.417374
org.jsoup.select.QueryParserTest#exceptionOnUncloseAttribute,3,1,112.630142
org.jsoup.integration.UrlConnectTest#proxyGetAndSet,9,0,108.924484
org.jsoup.select.SelectorTest#xml_mixed_case_simple_name,4,2,119.853714
org.jsoup.select.CssTest#onlyOfType,11,0,117.142532
org.jsoup.parser.HtmlParserTest#readerClosedAfterParse,6,0,117.168365
org.jsoup.parser.HtmlParserTest#noErrorsByDefault,7,0,123.333862
org.jsoup.nodes.ElementTest#testSetId,6,4,119.268616
org.jsoup.nodes.NodeTest#handlesAbsOnUnknownProtocols,10,4,111.849716
org.jsoup.integration.ParseTest#testYahooArticle,6,0,117.25946
org.jsoup.parser.TokeniserStateTest#testEndTagOpen,21,5,113.939819
org.jsoup.nodes.ElementTest#testShallowCloneToString,11,9,121.872925
org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue,28,20,114.702484
org.jsoup.parser.TokeniserStateTest#testCommentEndBangCoverage,10,2,109.897736
org.jsoup.select.CssTest#root,10,0,106.702499
org.jsoup.safety.CleanerTest#preservesSourcePositionViaUserData,11,7,112.017258
org.jsoup.parser.HtmlParserTest#handlesEscapedData,7,0,115.972748
org.jsoup.parser.HtmlParserTest#testFontFlowContents,4,0,119.432877
org.jsoup.parser.HtmlParserTest#handlesMisnestedAInDivs,6,0,118.758774
org.jsoup.select.ElementsTest#tagNameSet,5,4,121.363297
org.jsoup.nodes.ElementTest#testBasicFormats,5,2,114.071182
org.jsoup.internal.StringUtilTest#isBlank,8,6,117.418274
org.jsoup.parser.HtmlParserTest#doesNotFindShortestMatchingEntity,5,0,120.409393
org.jsoup.nodes.ElementTest#booleanAttributeOutput,5,2,121.980881
org.jsoup.nodes.ElementTest#testClassUpdates,11,7,128.514694
org.jsoup.safety.CleanerTest#handlesAttributesWithNoValue,4,1,115.530502
org.jsoup.nodes.TextNodeTest#testHasTextWhenIterating,18,11,108.095917
org.jsoup.nodes.ElementTest#testScriptTextHtmlSetAsData,25,9,118.979904
org.jsoup.select.ElementsTest#unwrapP,6,5,109.667328
org.jsoup.select.CssTest#firstChild,4,0,112.522202
org.jsoup.nodes.DocumentTest#testHtmlAppendable,8,4,117.746307
org.jsoup.parser.HtmlParserTest#handlesUnknownTags,9,0,118.193802
org.jsoup.parser.XmlTreeBuilderTest#handlesDodgyXmlDecl,5,1,115.872391
org.jsoup.safety.CleanerTest#handlesCustomProtocols,7,2,118.767273
org.jsoup.nodes.CommentTest#nodeName,3,1,115.584137
org.jsoup.safety.CleanerTest#testRemoveEnforcedAttributes,5,1,115.942429
org.jsoup.nodes.ElementTest#testAddNewText,7,7,120.7267
org.jsoup.parser.HtmlParserTest#preservesTabs,13,0,124.00148
org.jsoup.integration.ConnectTest#maxBodySize,14,0,130.75676
org.jsoup.parser.CharacterReaderTest#consumeToChar,9,11,114.697906
org.jsoup.safety.SafelistTest#testCopyConstructor_noSideEffectOnTags,6,4,111.605637
org.jsoup.nodes.ElementTest#testChildSizeWithMixedContent,6,8,113.882111
org.jsoup.parser.HtmlParserTest#handlesInputInTable,6,0,113.572189
org.jsoup.integration.SafelistExtensionTest#canCustomizeSafeTests,9,0,106.680969
org.jsoup.parser.HtmlParserTest#findsCharsetInMalformedMeta,5,0,119.790131
org.jsoup.parser.HtmlParserTest#handlesUnknownNamespaceTags,5,0,120.721161
org.jsoup.parser.TokenQueueTest#chompBalancedMatchesAsMuchAsPossible,6,5,107.509338
org.jsoup.nodes.ElementTest#testCssPathDuplicateIds,12,9,115.187164
org.jsoup.nodes.FormElementTest#removeFormElement,12,7,111.506332
org.jsoup.select.SelectorTest#matchesOwn,7,5,114.829376
org.jsoup.helper.W3CDomTest#xmlnsXpathTest,27,19,120.177628
org.jsoup.helper.HttpConnectionTest#multipleHeaders,27,29,119.733398
org.jsoup.integration.ConnectTest#handlesRedirect,6,0,120.363525
org.jsoup.helper.HttpConnectionTest#data,12,10,115.210663
org.jsoup.integration.UrlConnectTest#gracefullyHandleBrokenLocationRedirect,5,0,116.619293
org.jsoup.integration.ParseTest#testYahooJp,8,0,108.465332
org.jsoup.helper.HttpConnectionTest#throwsExceptionOnParseWithoutExecute,7,3,115.577988
org.jsoup.parser.HtmlParserTest#handlesDataOnlyTags,10,0,113.646469
org.jsoup.safety.CleanerTest#handlesAllPseudoTag,6,1,117.686188
org.jsoup.select.TraversorTest#filterSkipChildren,16,0,117.634293
org.jsoup.integration.UrlConnectTest#canSpecifyResponseCharset,24,0,111.525024
org.jsoup.nodes.ElementTest#testPrettyWithEnDashBody,5,2,115.001465
org.jsoup.integration.ConnectTest#doesPost,9,0,124.43869
org.jsoup.nodes.ElementTest#testGetChildText,6,6,118.679642
org.jsoup.select.ElementsTest#classes,11,8,112.274216
org.jsoup.nodes.ElementTest#testChildThrowsIndexOutOfBoundsOnMissing,12,9,111.959717
org.jsoup.parser.TokenQueueTest#addFirst,6,4,111.479172
org.jsoup.integration.UrlConnectTest#fetchViaHttpProxySetByArgument,5,0,107.100235
org.jsoup.parser.HtmlParserTest#testSpanContents,4,0,120.26152
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateCleanup,7,5,120.455872
org.jsoup.integration.ConnectTest#handlesLargerContentLengthParseRead,6,0,113.299133
org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToJsoupClass,5,1,119.416412
org.jsoup.nodes.AttributesTest#testIteratorHasNext,12,5,114.385162
org.jsoup.helper.HttpConnectionTest#headers,11,8,117.957489
org.jsoup.nodes.AttributesTest#html,21,23,106.538681
org.jsoup.parser.TokeniserStateTest#testUnconsumeAfterBufferUp,8,1,118.543762
org.jsoup.parser.HtmlParserTest#templateInHead,11,0,124.624191
org.jsoup.parser.TokeniserStateTest#testUnconsumeAtBufferBoundary,9,2,116.545624
org.jsoup.integration.ConnectTest#testBinaryContentTypeThrowsException,14,0,119.754349
org.jsoup.integration.UrlConnectTest#handlesSuperDeepPage,8,0,117.274887
org.jsoup.helper.W3CDomTest#namespacePreservation,46,33,108.768539
org.jsoup.integration.ParseTest#testSmhBizArticle,8,0,119.704102
org.jsoup.nodes.EntitiesTest#noSpuriousDecodes,4,2,106.036407
org.jsoup.select.SelectorTest#containsWholeOwnText,16,15,113.637405
org.jsoup.nodes.NodeTest#traverse,14,3,110.142136
org.jsoup.select.SelectorTest#wildcardNamespaceMatchesNoNamespace,11,7,119.965378
org.jsoup.nodes.ElementTest#elementIsNotASiblingOfItself,9,8,117.851974
org.jsoup.select.SelectorTest#xmlWildcardNamespaceTest,7,4,120.855133
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlUtf8,11,9,109.195709
org.jsoup.select.SelectorTest#and,16,12,118.146103
org.jsoup.integration.SessionTest#testCanChangeParsers,11,0,118.283066
org.jsoup.safety.CleanerTest#handlesNoHrefAttribute,6,1,109.705246
org.jsoup.nodes.FormElementTest#hasAssociatedControls,6,4,117.448929
org.jsoup.integration.ParseTest#testNewsHomepage,12,0,113.776611
org.jsoup.integration.ConnectTest#sendsRequestBodyJsonWithoutData,7,0,113.519409
org.jsoup.parser.HtmlParserTest#handlesWhitespaceInoDocType,5,0,125.133667
org.jsoup.parser.HtmlParserTest#canPreserveTagCase,9,0,116.164902
org.jsoup.parser.TagTest#knownTags,4,2,114.078094
org.jsoup.parser.CharacterReaderTest#matchesIgnoreCase,17,19,115.449982
org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToDataStream,6,3,108.847168
org.jsoup.select.ElementsTest#wrapDiv,6,5,116.099182
org.jsoup.parser.TokeniserStateTest#testPublicAndSystemIdentifiersWithWhitespace,12,4,114.971756
org.jsoup.parser.HtmlParserTest#dropsUnterminatedAttribute,5,0,117.726883
org.jsoup.select.TraversorTest#canAddChildren,20,0,112.494965
org.jsoup.integration.UrlConnectTest#handlesEscapesInRedirecct,6,0,117.50029
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateUtf8,11,9,117.035522
org.jsoup.integration.ConnectTest#fetchHandlesXml,6,0,118.944214
org.jsoup.parser.TokeniserStateTest#testCommentEndCoverage,10,2,118.175293
org.jsoup.parser.HtmlParserTest#canSetHtmlOnCreatedTableElements,5,0,115.912872
org.jsoup.nodes.ElementTest#testSetText,9,9,117.248077
org.jsoup.parser.HtmlParserTest#handlesProtocolRelativeUrl,7,0,123.571609
org.jsoup.nodes.ElementTest#testPrependText,7,7,113.798904
org.jsoup.integration.UrlConnectTest#doesntRedirectIfSoConfigured,6,0,114.352844
org.jsoup.nodes.ElementTest#insertChildrenAtPosition,25,25,113.539185
org.jsoup.select.CssTest#nthLastChild_advanced,12,0,117.32074
org.jsoup.parser.HtmlParserTest#handlesCdataAcrossBuffer,12,0,113.108856
org.jsoup.safety.CleanerTest#resolvesRelativeLinks,5,1,117.814529
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateNoCharset,8,7,122.295334
org.jsoup.parser.CharacterReaderTest#nextIndexOfUnmatched,4,5,115.599731
org.jsoup.select.SelectorTest#testByAttributeRegexCharacterClass,7,4,112.786194
org.jsoup.nodes.CommentTest#isXmlDeclaration,4,2,114.053879
org.jsoup.nodes.ElementTest#moveChildrenToOuter,8,5,113.69458
org.jsoup.nodes.FormElementTest#controlsAddedAfterParseAreLinkedWithForms,11,8,110.738693
org.jsoup.parser.HtmlParserTest#handlesNewlinesAndWhitespaceInTag,4,0,112.651764
org.jsoup.nodes.ElementTest#testAddNewHtml,10,8,115.89061
org.jsoup.nodes.DocumentTest#testBasicIndent,5,2,111.807953
org.jsoup.nodes.FormElementTest#formsAddedAfterParseAreFormElements,8,5,120.296738
org.jsoup.parser.XmlTreeBuilderTest#roundTripsCdata,11,7,110.283676
org.jsoup.nodes.ElementTest#testWrapArtificialStructure,7,8,113.975464
org.jsoup.safety.CleanerTest#testIsValidBodyHtml,21,10,111.090164
org.jsoup.nodes.AttributesTest#testIteratorRemovable,18,19,106.673935
org.jsoup.integration.UrlConnectTest#handlesEscapedRedirectUrls,6,0,117.095901
org.jsoup.nodes.AttributesTest#testIteratorUpdateable,16,11,112.381958
org.jsoup.parser.HtmlParserTest#caseSensitiveParseTree,7,0,120.247223
org.jsoup.nodes.ElementTest#testFormatOutline,5,2,113.003632
org.jsoup.nodes.NodeTest#absHandlesRelativeQuery,7,3,109.054016
org.jsoup.parser.HtmlParserTest#preserveWhitespaceInHead,6,0,116.095352
org.jsoup.parser.XmlTreeBuilderTest#testDetectCharsetEncodingDeclaration,7,4,114.681427
org.jsoup.nodes.DocumentTypeTest#testRoundTrip,14,8,117.700729
org.jsoup.select.ElementsTest#attr,5,4,111.419098
org.jsoup.integration.ConnectTest#throwsExceptionOn404,17,0,124.332504
org.jsoup.nodes.CommentTest#testToString,8,5,108.948868
org.jsoup.select.TraversorTest#canRemoveDuringHead,9,0,111.969299
org.jsoup.safety.CleanerTest#simpleBehaviourTest2,5,1,117.51181
org.jsoup.nodes.ElementTest#testTraverseLambda,9,8,120.815536
org.jsoup.nodes.DocumentTest#testOverflowClone,14,4,121.614166
