TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.jsoup.select.SelectorTest#xml_lowercase_wildcard_name,4,2,111.644913,11.393328,9.816873,55.8224565,5.696664,4.9084365,223.289826,22.786656,19.633746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.CharacterReaderTest#matches,14,17,112.091568,11.386856,9.800394,6.593621647058823,0.6698150588235294,0.5764937647058824,92.31070305882353,9.377410823529413,8.070912705882353,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
org.jsoup.helper.W3CDomTest#handlesInvalidAttributeNames,11,7,110.743927,11.332529,9.80266,15.820561,1.6189327142857142,1.40038,174.026171,17.808259857142858,15.40418,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jsoup.nodes.EntitiesTest#escapesGtInXmlAttributesButNotInHtml,9,2,108.433395,11.326447,9.514401,54.2166975,5.6632235,4.7572005,487.9502775,50.9690115,42.8148045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.SelectorTest#testCharactersInIdAndClass,12,4,120.641693,11.527474,10.497422,30.16042325,2.8818685,2.6243555,361.92507900000004,34.582422,31.492266,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.TagTest#divSemantics,5,6,114.718323,11.522135,9.894603,19.1197205,1.9203558333333335,1.6491005,95.5986025,9.601779166666667,8.2455025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jsoup.parser.CharacterReaderTest#linenumbersAgreeWithEditor,13,20,119.613358,11.525715,10.377956,5.9806679,0.57628575,0.5188978,77.7486827,7.49171475,6.745671399999999,5,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,7
org.jsoup.select.SelectorTest#parentWithClassChild,12,8,117.077576,11.382352,10.202466,14.634697,1.422794,1.27530825,175.616364,17.073528,15.303699,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.ElementsTest#text,5,4,119.261261,11.516652,10.30046,29.81531525,2.879163,2.575115,149.07657625,14.395815,12.875574999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.ElementTest#testElementSiblingIndexSameContent,7,9,115.006866,11.408959,10.09941,12.778540666666666,1.267662111111111,1.1221566666666667,89.44978466666666,8.873634777777777,7.855096666666666,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.helper.ValidateTest#testNotNull,11,3,109.293594,11.472492,9.587769,36.431198,3.824164,3.195923,400.743178,42.06580400000001,35.155153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.jsoup.nodes.ElementTest#testGetElementsWithClass,13,12,115.596909,11.429679,10.111706,9.63307575,0.95247325,0.8426421666666667,125.22998474999999,12.382152249999999,10.954348166666666,7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.helper.HttpConnectionTest#sameHeadersCombineWithComma,10,2,108.056931,11.379275,9.497209,54.0284655,5.6896375,4.7486045,540.284655,56.896375,47.486045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.nodes.ElementTest#testClassUpdates,11,7,128.514694,11.815281,10.812925,18.359242,1.6878972857142858,1.5447035714285715,201.951662,18.566870142857145,16.991739285714285,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jsoup.nodes.ElementTest#appendChildren,8,4,114.453262,11.388663,10.027616,28.6133155,2.84716575,2.506904,228.906524,22.777326,20.055232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.select.SelectorTest#testGroupOr,15,12,120.238495,11.490063,10.401725,10.019874583333333,0.95750525,0.8668104166666667,150.29811875,14.362578749999999,13.00215625,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.SelectorTest#mixCombinator,8,4,115.072006,11.465077,10.116826,28.7680015,2.86626925,2.5292065,230.144012,22.930154,20.233652,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.ElementTest#testNextElementSiblingAfterClone,19,10,121.466614,11.465722,10.615779,12.146661400000001,1.1465722,1.0615779,230.78656660000001,21.7848718,20.1699801,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
org.jsoup.internal.StringUtilTest#padding,20,37,109.857529,11.45489,9.588981,2.9691224054054053,0.3095916216216216,0.25916164864864866,59.38244810810811,6.191832432432433,5.183232972972973,18,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jsoup.nodes.FormElementTest#hasAssociatedControls,6,4,117.448929,11.014814,10.721247,29.36223225,2.7537035,2.68031175,176.17339350000003,16.522221000000002,16.0818705,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue,28,20,114.702484,11.386568,10.019142,5.7351242,0.5693284000000001,0.5009571,160.58347759999998,15.941195200000001,14.0267988,15,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
org.jsoup.safety.CleanerTest#preservesRelativeLinksIfConfigured,5,1,112.251144,11.433929,9.817373,112.251144,11.433929,9.817373,561.25572,57.169644999999996,49.086864999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.TokeniserStateTest#testMalformedSelfClosingTag,6,2,114.795761,11.459289,10.009388,57.3978805,5.7296445,5.004694,344.387283,34.377867,30.028164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.ElementTest#getElementsByTagName,17,15,111.378754,11.362824,9.802031,7.425250266666667,0.7575216,0.6534687333333333,126.22925453333333,12.8778672,11.108968466666667,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.parser.XmlTreeBuilderTest#testSupplyParserToConnection,12,9,117.075699,11.513652,10.180242,13.008411,1.2792946666666667,1.131138,156.100932,15.351536000000001,13.573656,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.AttributesTest#testIteratorRemovable,18,19,106.673935,11.429802,9.379632,5.614417631578948,0.6015685263157895,0.4936648421052632,101.05951736842106,10.828233473684211,8.885967157894738,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7
org.jsoup.select.SelectorTest#xml_mixed_case_wildcard_name,4,2,116.094147,11.487731,10.113598,58.0470735,5.7438655,5.056799,232.188294,22.975462,20.227196,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
