TC,LOC,SC,E
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloatTest#testGetMinFound,5,3,186.279144
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetValue2,16,11,194.11319
org.apache.commons.imaging.formats.jpeg.exif.MicrosoftTagTest#testRewrite,20,0,197.93811
org.apache.commons.imaging.formats.jpeg.decoder.JpegInputStreamTest#testNextBitThrowsImageReadExceptionOne,7,1,196.35376
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testSetValue,14,10,188.548431
org.apache.commons.imaging.color.ColorCmyTest#testMAssignment,3,2,189.760757
org.apache.commons.imaging.formats.bmp.BmpRoundtripTest#testSingleRedPixel,4,0,194.365723
org.apache.commons.imaging.formats.png.PngWriteReadTest#testTransparency,5,0,197.338898
org.apache.commons.imaging.color.ColorCmyTest#testToString,3,2,190.655334
org.apache.commons.imaging.formats.pnm.PnmImageParserTest#testGetImageInfo_invalidHeight,6,3,184.440384
org.apache.commons.imaging.formats.gif.GifReadTest#testCreateMetadataWithDisposalMethods,6,0,197.537262
org.apache.commons.imaging.formats.png.transparencyfilters.TransparencyFilterIndexedColorTest#testFilterWithNegativeAndNegative,12,4,190.799149
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetValue2,11,7,185.278931
org.apache.commons.imaging.formats.bmp.BmpReadTest#testBufferedImage,4,0,196.254135
org.apache.commons.imaging.formats.pam.PamReadTest#test,13,0,195.393692
org.apache.commons.imaging.formats.png.PngReadTest#testUncaughtExceptionOssFuzz37607,6,0,196.89418
org.apache.commons.imaging.color.ColorCieLuvTest#testHashCodeAndEquals,4,3,205.739731
org.apache.commons.imaging.color.ColorCmykTest#testKAssignment,3,2,197.066864
org.apache.commons.imaging.color.ColorCieLchTest#testCAssignment,3,2,190.370636
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloatTest#testOverlappingEntriesEntry,22,7,193.460342
org.apache.commons.imaging.formats.ico.IcoReadTest#testBufferedImage,4,0,191.551254
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloatTest#testMapValueToARGB,13,6,199.974091
org.apache.commons.imaging.formats.xbm.XbmReadTest#test,13,0,196.586487
org.apache.commons.imaging.formats.jpeg.exif.ExifRewriteTest#testRemove,28,0,198.884216
org.apache.commons.imaging.color.ColorHunterLabTest#testAAssignment,3,2,196.367249
org.apache.commons.imaging.common.RationalNumberTest#testSpecialRationalNumber,2,9,200.20871
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testCoversSingleEntry,6,3,192.262131
org.apache.commons.imaging.formats.gif.GifReadTest#testUncaughtExceptionOssFuzz34185,6,0,204.917435
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSLongTest#testEncodeValue,6,3,197.904343
org.apache.commons.imaging.formats.dcx.DcxReadTest#testImageInfo,3,0,191.872375
org.apache.commons.imaging.formats.tiff.TiffLzwTest#testTiffImageData,11,0,192.100952
